에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
241,제약,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0129,S1,0.05,1046818,0.4395,350,874,2271,3495,라이선스수입,5.6,23003.3,128818.5,3450.5,19322.8,15827.8,청구,배신감,"회사 공시 기준 이익이 약 12.9억 원인데 내가 받은 보상은 3,495만 원(약 2.7%)에 그쳐 합리적인 범위를 벗어난다고 판단했습니다. 보상규정을 서면 통지했더라도 제정·변경 시 협의가 없었다면 발명진흥법상 보상 합리성 판단에서 사용자에게 불리하게 작용할 수 있어 규정만으로 정당성이 보장되지 않습니다. 라이선스 수입은 발명 자체의 기여가 직접 반영된 성과이므로 법정 기준에 따른 합리적 보상액 산정을 요구하기 위해 공식적인 보상 청구 절차를 시작하겠습니다. 다만 소송 제기 전 단계에서 자료개시와 협의를 통해 조정·합의 가능성도 병행하겠습니다.",청구,0
242,제조,보통,0,보상규정 자체가 없음,2,후함,5.1728,S1,0.03,3793073,0.088,777,1942,5051,7770,사업화성공,19.0,10013.9,190264.1,1502.1,28539.6,20769.6,청구,배신감,"보상규정이 전혀 없는 상태에서 내 발명으로 사업화가 성공해 회사가 약 19억 원의 이익을 얻었는데, 내가 받은 보상은 7,770만 원에 그친다. 합리적 기준과 산정 과정이 부재해 보상의 정당성이 담보되지 않았다고 느낀다. 신뢰가 깨진 상태라 단순 협상만으로는 바로잡기 어렵다고 판단한다. 따라서 정당한 몫을 확보하기 위해 법적 보상 청구 절차를 곧바로 개시하겠다.",청구,0
247,IT,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,10.4921,S2,0.02,4285045,0.0412,556,1389,3610,5555,이직제안,1.3,3529.4,4588.2,529.4,688.2,-4866.8,수용,자부심,"회사는 보상규정의 작성·서면통지·협의 요건을 충족하여 발명진흥법 제15조 제6항의 정당보상 추정이 작동합니다. IT 업종 관련 판례(2014다220347 등) 기준의 실시료율·공헌도(약 2%, 10~20%)와 회사 공시 이익 4,588.2만원을 적용하면 발명자 몫은 약 459~918만원인데, 이미 수령한 5,555만원은 이를 크게 상회합니다. 2023다237514의 ‘상당인과관계 있는 이익’ 법리를 적용해도 현재 자료상 추가로 특정·입증되는 더 큰 사용자 이익이 보이지 않고, 이직제안은 보상 산정과 직접 관련성이 약합니다. 추가 협상·소송은 시간·비용(수개월~수년) 대비 기대이익이 낮으므로 현 보상을 수용하는 것이 합리적입니다.",수용,0
243,반도체,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.2325,S2,0.03,4269260,0.2412,1035,2586,6725,10346,라이선스수입,4.1,30894.2,126666.2,4634.1,18999.9,8653.9,청구,자부심,"회사는 보상규정을 서면 통지했으나 제3항 협의 의무를 이행하지 않아 제6항의 정당보상 추정이 미치지 않으므로(시효 10년 전제, 2009다75178), 보상 재산정 다툼의 여지가 큽니다. 발명으로 직접 라이선스 수입이 발생해 사용자 이익과의 상당인과관계가 인정될 개연성이 높고(2023다237514), 현재 지급액 10,346만원은 회사 이익 126,666.2만원 대비 판례상 발명자 공헌도 10~20%(LG생명과학) 하한에도 약 2,321만원 부족합니다. 소송은 2~3년과 변호사비 부담이 커서, 우선 사내·조정 기반의 ‘청구’로 추가 차액(대략 2,300만~1억5천만원 범위)과 규정 위반 리스크를 근거로 증액을 압박하는 편이 비용 대비 효율적입니다. 단순 협상요청은 법적 구속력이 약하고, 수용은 손해가 커 보이므로, 불응 시 소 제기를 예고하는 전제로 ‘청구’를 선택합니다.",청구,0
248,IT,중요,0,보상규정 자체가 없음,2,후함,4.8439,S2,0.02,647704,0.2299,216,541,1407,2164,M&A,5.5,2978.0,16379.0,446.7,2456.8,292.8,협상요청,자부심,"IT 산업 특성상 대법원 2014다220347의 기준(실시료율 2%, 발명자 공헌도 10~20%)을 참고할 수 있습니다. 회사에 보상규정이 없어 발명진흥법 제15조 제2~4항을 준수하지 못했고, 제6항의 적법보상 추정도 적용되지 않아 협상 레버리지가 있습니다. M&A로 인한 가치 반영은 2023다237514 취지상 ‘상당인과관계 있는 이익’으로 주장 가능하나, 인과·기여 입증 부담이 커 소송으로 가면 불확실성이 큽니다. 현재 수령 2,164만원은 회사 이익 16,379만원 대비 공헌도 10~20% 범위의 중간 수준이므로, 장기 소송(2~3년·변호사비 부담)보다는 추가 정산·규정정비를 요구하는 협상이 비용 대비 실익이 큽니다.",협상,0
244,반도체,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,5.2683,S2,0.03,3980420,0.0989,933,2333,6067,9333,이직제안,1.3,11810.9,15354.2,1771.6,2303.1,-7029.9,수용,자부심,"보상규정이 있으나 서면 통지가 없어 제15조 제6항의 정당보상 추정은 미적용이나, 결국 회사 이익과 공헌도를 기준으로 실질 판단해야 합니다(대법원 2009다75178 등). 공시 이익 15,354.2만원에 판례상 발명자 공헌도 10~20%를 적용하면 1,535~3,071만원인데, 내가 받은 9,333만원은 이를 현저히 상회합니다. 최신 법리(2023다237514)의 ‘상당인과관계 있는 이익’을 고려해도 추가 인정 폭이 크지 않고, 청구·소송의 시간·비용 대비 기대이익이 낮습니다. 이직제안은 협상 레버리지일 뿐 보상법리상 증액사유가 아니므로, 현 단계에서는 분쟁을 피하고 현재 보상을 수용하는 것이 합리적입니다.",수용,0
249,제조,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,9.112,S1,0.03,3790855,0.0405,629,1573,4089,6291,사업화성공,10.9,4602.9,50171.6,690.4,7525.7,1234.7,수용,자부심,"회사 공시 이익 약 5.0억원 대비 내가 받은 6,291만원은 약 12.5%로, 통상 관행·판례 수준을 상회하는 합리적 보상으로 보입니다. 보상규정이 서면 고지되지 않은 점은 아쉽지만, 현재 금액 대비 추가 청구의 실익과 리스크를 감안하면 충돌을 키울 필요는 적어 보입니다. 사업화 성공과 내 기여가 실질적으로 인정받았다는 점에 의미를 두고자 합니다.",수용,0
246,제약,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,5.1253,S2,0.05,4455414,0.2317,3968,9920,25793,39681,무효소송승소,1.5,51614.7,77422.0,7742.2,11613.3,-28067.7,수용,자부심,"회사 보상규정은 서면고지는 있었으나 제15조 제3항상 협의가 없어 제15조 제6항의 정당보상 추정은 약화되지만, 최종 보상액 산정은 사용자 이익·실시료율·공헌도를 종합해 판단됩니다. 대법원 2009다75178, 2014다220347, 2023다237514에 비추어 제약 업종의 합리적 실시료율(통상 2~5%)과 발명자 공헌도(10~20%)를 적용하면 통상 범위는 수억원대에 그치고, 이미 수령한 39,681만원은 참고범위(7,742~15,484만원)보다 현저히 많아 추가 증액 가능성이 낮습니다. 무효소송 승소는 독점이익 인정 사정이지만, 오히려 현재 지급액이 법원이 산정할 가능 범위를 상회하는 정황입니다. 추가 협상·청구·소송은 각각 수개월~수년과 변호사 비용 부담에 비해 기대이익이 작아, 현재 보상을 수용하는 것이 실익상 합리적입니다.",수용,0
251,제약,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,5.2902,S2,0.05,3615765,0.0342,491,1228,3192,4911,무효소송승소,1.5,6189.3,9284.0,928.4,1392.6,-3518.4,수용,자부심,"회사가 보상규정의 작성·서면고지·협의를 거쳐 보상액도 서면 통지해 발진법 제15조 2~4항을 충족, 6항상 정당보상 추정이 작동합니다. 공시된 사용자 이익 9,284만원에 판례상 발명자 공헌도 10~20%를 적용하면 928~1,857만원인데, 귀하의 수령액 4,911만원은 이를 크게 상회하여 부족 보상이라고 보기 어렵습니다. 무효소송 승소는 독점효를 확인해 사용자 이익을 뒷받침하지만 그 과정의 사용자 기여도(소송비·마케팅 등) 역시 공헌도 산정에 반영될 요소입니다(대법원 2014다220347, 2023다237514). 추가 협상·청구·소송은 시간·비용 대비 실익이 적어 현 보상을 수용하는 것이 합리적입니다.",수용,0
250,제조,보통,0,보상규정 자체가 없음,1,보통,2.5427,S2,0.03,1528172,0.0718,126,314,815,1255,M&A,2.9,3290.3,9541.9,493.5,1431.3,176.3,협상요청,자부심,"제조업 사안에서 대법원 2009다75178·2014다220347의 틀(실시료율 2~3%, 발명자공헌도 10~20%)을 원용하면, 회사 공시 이익 9,541.9만원을 사용자 이익으로 볼 수 있다는 전제하에 현재 보상 1,255만원은 954~1,908만원 범위의 하한~중간 수준입니다. 다만 회사는 보상규정이 없어 발명진흥법 제15조 제2~4항을 준수하지 않았고 제6항의 정당보상 추정이 배제되므로, 추가 협의·보정의무가 남습니다. 또한 M&A는 2023다237514 법리에 따라 특허가 거래가치에 기여했다는 상당인과관계를 입증하면 사용자 이익 산정이 확대될 여지가 있지만, 입증부담과 비용이 큽니다. 기대 추가금액이 크지 않고 소송(2~3년, 비용 부담)에 비해 비효율적이므로, 우선 계산근거 공개와 보상규정 제정·추가보상을 요구하는 협상요청이 최적입니다.",협상,0
252,반도체,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.8364,S1,0.03,4910475,0.1068,669,1673,4350,6692,사업화성공,5.7,15727.9,89649.0,2359.2,13447.4,6755.4,협상요청,자부심,"회사 공시에 따르면 이 발명으로 회사가 약 89,649만원의 이익을 얻었고, 내가 받은 보상은 6,692만원(약 7.5%)에 그칩니다. 보상규정이 있으나 종업원에게 서면 고지가 없었다면 합리적 보상에 대한 회사 측 추정이 약해 추가 보상 여지가 큽니다. 우선 회사와의 관계와 속도를 고려해 협상으로 보상 인상과 산정 근거 공개를 요구하겠습니다. 합의가 어려우면 곧바로 법적 절차로 전환할 준비를 하겠습니다.",협상,0
256,IT,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,10.0437,S1,0.02,2627621,0.0331,262,655,1702,2619,M&A,3.2,1738.4,5562.9,260.8,834.4,-1784.6,수용,자부심,"회사 공시 기준 사용자 이익 5,562.9만원 중 이미 2,619만원을 수령해 비율상 상당히 합리적이라 판단합니다. 보상규정도 사전 협의와 서면고지를 거쳐 절차적 정당성이 확보되어 있어 추가 법적 대응의 실익이 크지 않아 보입니다. M&A 효과 중 발명 기여분을 별도로 입증하기도 어려워, 현재 수준에서 마무리하는 것이 현명하다고 봅니다. 내 성과가 적정히 인정받았다고 느껴 자부심이 듭니다.",수용,0
254,제약,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.7333,S1,0.05,1188492,0.098,239,597,1553,2389,무효소송승소,1.9,5826.0,11069.4,873.9,1660.4,-728.6,협상요청,자부심,"보상규정이 있었음에도 서면 고지가 없었던 점은 발명진흥법상 정당한 보상 산정에서 사용자에게 불리하게 작용할 수 있어 추가 보상의 여지가 있다고 봅니다. 또한 무효소송 승소로 발명의 사업적 가치와 회사 이익 기여도가 커졌는데, 현재 보상이 이를 충분히 반영했는지 재검토가 필요합니다. 다만 회사와의 관계와 신뢰를 고려해 우선 추가 협의를 통해 합리적 조정을 시도하겠습니다. 협의가 원만히 이루어지지 않으면 법적 절차 검토 의사도 함께 분명히 하겠습니다.",협상,0
258,제약,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,8.9514,S2,0.05,4420922,0.3358,9966,24914,64776,99656,이직제안,1.2,74220.9,89065.1,11133.1,13359.8,-86296.2,수용,자부심,"제약업 특성상 실시료율 2~3%, 발명자 공헌도 10~20% 선이 판례상 참고치이고, 회사 이익 89,065.1만원에 비춰 합리적 보상범위는 8,907~17,813만원이다. 회사가 보상규정을 서면 고지하지 않아 제15조 제6항의 추정은 받지 못하지만, 정당보상 판단은 결국 사용자 이익과 공헌도를 종합하는 것(2014다220347, 2023다237514)이며, 이직제안은 보상액 산정과 직접 관련이 없다. 나는 이미 99,656만원을 받아 위 범위 및 회사 이익 자체를 초과하므로 추가 청구의 승소 가능성과 실익이 낮고, 오히려 다툼·과지급 쟁점, 시간·변호사비 부담이 크다. 따라서 현 보상은 수용하되, 절차적 미비(서면 통지·보상결정 통지)는 향후 사내 개선을 건의하는 선에서 정리한다.",수용,0
259,IT,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,0.935,S1,0.02,4705204,0.2037,269,672,1747,2688,M&A,7.3,19168.1,139927.1,2875.2,20989.1,18301.1,청구,배신감,"회사가 이 발명으로 얻은 이익이 약 14억인데, 내가 받은 보상은 2,688만원에 그쳐 불균형이 크다고 느낍니다. 보상규정이 있다면서도 이를 서면으로 알리지 않은 점은 절차적으로 부당하다고 생각됩니다. M&A를 통해 회사 가치가 크게 상승했는데 그 기여가 충분히 반영되지 않았습니다. 감정에 휘둘리지 않고 합리적 보상을 받기 위해 법적 보상 청구 절차부터 시작하겠습니다.",청구,0
255,IT,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,5.2981,S2,0.02,869126,0.0426,59,147,383,589,침해소송승소,1.9,741.0,1407.9,111.1,211.2,-377.8,수용,손실회피,"보상규정은 서면 통지는 있었으나 협의가 없어 발명진흥법 제15조 제3항 위반 소지가 있어 제6항의 정당보상 간주효는 약합니다. 다만 회사가 얻은 1,407.9만원은 침해소송 승소와 상당인과관계 있는 이익으로 보이므로(대법원 2023다237514), 판례상 발명자 공헌도 10~20%를 적용하면 정당보상 범위는 약 141~282만원입니다. 이미 수령한 589만원은 이 범위를 크게 상회하고, 정보통신 분야 통상 실시료율 2%(대법원 2014다220347)까지 감안해도 추가 청구로 증액될 여지가 작습니다. 협상·청구·소송의 시간·비용과 관계 리스크 대비 기대이익이 낮아 현재 보상을 수용하는 것이 합리적입니다.",수용,0
