에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
248,IT,중요,0,보상규정 자체가 없음,2,후함,4.8439,S2,0.02,647704,0.2299,216,541,1407,2164,M&A,5.5,2978.0,16379.0,446.7,2456.8,292.8,협상요청,자부심,"발명진흥법상 절차 위반(보상규정 미작성, 협의 부재)은 명백하고, 현 보상액이 판례상 공헌도 범위 하한에 머물러 있다. 다만 M&A 이후 회사의 실질 이익 기여도를 정확히 산정하려면 추가 정보와 협의가 필요하며, 소송으로 갈 경우 2~3년의 시간 대비 추가 이익이 제한적일 가능성이 높다. 따라서 먼저 절차 적정성 문제를 명확히 제기하며 성과의 정당한 인정을 요구하되, 회사와의 관계와 개인의 시간 비용을 균형있게 고려하는 것이 합리적이다.",협상,0
264,반도체,중요,0,보상규정 자체가 없음,2,후함,4.3799,S1,0.03,2324896,0.12,550,1375,3574,5499,라이선스수입,9.7,8370.3,81191.9,1255.5,12178.8,6679.8,협상요청,배신감,"회사가 8억 원이 넘는 이익을 얻었으나 나는 5천만 원 정도만 받아 심각한 불균형을 느낍니다. 보상규정이 없다는 것 자체가 기업의 발명자에 대한 무관심을 의미하며, 이는 신뢰 관계의 위반입니다. 법적 절차로 가기 전에 회사와 정당한 몫에 대해 협상할 기회를 먼저 주려 합니다.",협상,0
257,IT,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.5197,S2,0.02,3260206,0.2532,624,1560,4055,6239,이직제안,1.2,16506.8,19808.2,2476.0,2971.2,-3267.8,협상요청,자부심,"회사는 발명진흥법 제15조 제2항 위반으로 절차적 정당성을 상실했고, 판례상 공헌도 범위(1,981~3,962만원)를 초과한 보상이 '정당한 보상'으로 인정받기 어렵습니다. 소송 경로는 2~3년 소요와 변호사 비용이 이익의 상당 부분을 잠식할 위험이 있으므로, 절차 미비라는 명백한 법적 약점을 근거로 추가 협의를 요청하는 것이 실익 있습니다. 이는 권리를 포기하지 않으면서도 소송의 불확실성을 피하는 합리적 선택입니다.",협상,0
262,제조,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.7147,S1,0.03,4357094,0.1125,1040,2601,6762,10403,이직제안,1.2,14710.8,17653.0,2206.6,2647.9,-7755.1,협상요청,배신감,"보상규정을 일방적으로 통보하고 협의 없이 적용한 회사의 태도에 신뢰가 깨졌습니다. 회사가 얻은 이익 17,653만원 대비 10,403만원의 보상은 정당성이 부족하며, 이직제안이라는 상황까지 고려하면 충분한 협의 없이 일방적으로 처리되었다고 느껴집니다. 법적 절차로 즉시 대항하기보다는 먼저 회사와 추가 협의를 통해 합리적인 보상 기준을 명확히 하려고 합니다.",협상,0
263,반도체,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,10.4948,S1,0.03,1278565,0.4268,2577,6443,16753,25773,무효소송승소,1.7,16372.1,27832.6,2455.8,4174.9,-21598.1,협상요청,배신감,"회사가 얻은 이익 27,832.6만원에 비해 받은 보상 25,773만원은 약 92.6%에 불과하며, 더욱이 보상규정을 종업원에게 서면으로 알리지 않은 채 일방적으로 결정한 점이 신뢰를 훼손했다. 무효소송 승소라는 명확한 기여도 인정받았으므로 정당한 협상의 근거가 충분하다. 즉시 법적 대응보다는 회사와의 관계를 유지하면서 투명한 협의를 통해 공정한 보상을 받는 것이 합리적이다.",협상,0
265,IT,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,10.7618,S2,0.02,3011960,0.3116,3030,7574,19692,30296,M&A,2.4,18767.6,45042.2,2815.1,6756.3,-23539.7,협상요청,자부심,"발명진흥법 제15조 제2항 위반으로 회사가 보상규정을 서면 통지하지 않았고, 제4항 위반으로 구체적 보상 사항을 서면 고지하지 않아 법적 근거가 취약하다. 현 보상액 30,296만원은 회사 공시 이익 45,042.2만원의 67%이나, 판례상 발명자 공헌도 10~20% 적용 시 4,504~9,008만원 범위와 비교하면 현저히 과다 지급되었다. 다만 M&A 이후 사정 변화(대법원 2023다237514)를 고려하고, 소송 시 2~3년 소요와 변호사 비용을 감안하면, 먼저 회사와 협의하여 합의 가능성을 탐색하되 보상규정 미통지의 법적 하자를 근거로 추가 협의를 요청하는 것이 효율적이다.",협상,0
267,반도체,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.6324,S1,0.03,3628159,0.0451,341,852,2217,3410,라이선스수입,7.3,4907.1,35821.8,736.1,5373.3,1963.3,협상요청,배신감,"회사가 공시한 이익이 35,821.8만원에 달하는 상황에서 3,410만원의 보상은 발명자의 기여도에 비해 과도하게 낮다고 느껴진다. 보상규정을 협의하고 서면으로 알렸다는 것은 긍정적이지만, 실제 이익 창출 규모와 보상액의 격차가 너무 크다. 즉각적인 소송보다는 회사와 추가 협의를 통해 합리적인 수준의 재협상을 시도하는 것이 현명하다고 판단된다. 이는 관계를 완전히 단절하지 않으면서도 정당한 권리를 주장할 수 있는 절충적 선택이다.",협상,0
261,IT,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,8.6541,S2,0.02,1328251,0.1479,510,1275,3315,5100,침해소송승소,2.7,3928.6,10607.2,589.3,1591.1,-3508.9,협상요청,자부심,"회사의 절차적 정당성은 인정하지만, 현 보상액(5,100만원)이 판례상 발명자 공헌도(10~20%) 적용 시 기준점 상한(2,121만원)을 2배 이상 초과한 상황에서, 소송의 시간·비용 대비 추가 획득 가능성은 낮습니다. 다만 침해소송 승소와 실시 실적이 확정된 시점에서 최종 결산 협의를 통해 자신의 기여도를 공식화하는 것이 합리적입니다.",협상,0
270,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,10.3912,S1,0.03,776792,0.4407,1601,4002,10405,16008,라이선스수입,3.3,10270.1,33891.3,1540.5,5083.7,-10924.3,협상요청,자부심,"회사가 공식 공시한 이익이 33,891.3만원인데 현재까지 16,008만원만 받았으므로, 내 기여도에 비해 보상이 충분하지 않다고 판단됩니다. 다만 회사와의 장기적 관계를 훼손하고 싶지 않으므로, 먼저 추가 협의를 통해 합리적인 수준의 보상을 요청하는 것이 적절합니다. 내 발명이 실질적 이익을 창출했다는 점을 인정받고, 이에 합당한 대우를 받고 싶은 마음이 결정의 중심입니다.",협상,0
269,제약,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,11.4198,S2,0.05,3419281,0.0464,1358,3396,8830,13584,라이선스수입,6.9,7930.0,54717.0,1189.5,8207.5,-5376.5,소송,분노,"회사는 법 제15조 제2·3항을 명백히 위반했다(협의 없이 일방적 규정). 현재 보상 13,584만원은 회사 이익 54,717만원에서 발명자 공헌도 10~20%(5,472~10,943만원) 범위와 비교해도 과다하며, 법 제15조 제6항 단서에서 '공헌도를 고려하지 않은 경우'에 해당한다. 2023년 대법원 판결(2023다237514)이 '상당인과관계 있는 이익'으로 법리를 재정립하고 승계 이후 사정도 통합 고려하도록 했으므로 청구권 기초는 견고하다. 협상은 절차적 하자를 간과한 회사의 회피 가능성이 크고, 청구 단계는 시간 대비 해결력이 제한적이므로 법원을 통한 명확한 판단을 추구하는 것이 정당하다.",소송,0
266,IT,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.076,S2,0.02,2440063,0.1212,96,239,620,955,라이선스수입,8.7,5915.3,51463.1,887.3,7719.5,6764.5,협상요청,자부심,"회사는 절차적 요건을 충족했으나, 발명진흥법 제15조 제6항 단서와 대법원 2023다237514는 보상액이 이익과 공헌도를 실질적으로 고려해야 함을 명시합니다. 현재 955만원은 공시 이익 51,463만원의 10~20% 공헌도 범위(5,146~10,293만원)에 대해 현저히 과소합니다. 법적 정당성과 객관적 증거를 바탕으로 회사와의 추가 협의를 요청하는 것이 합리적 첫 단계이며, 거절 시 청구/소송 진행이 충분히 정당화됩니다.",협상,0
276,제조,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.6402,S2,0.03,3172253,0.1995,752,1880,4888,7520,M&A,2.6,18988.3,49369.6,2848.2,7405.4,-114.6,청구,배신감,"발명진흥법 제2·3조에서 요구하는 협의 절차를 회사가 이행하지 않았고, 현재 보상액 7,520만원은 법원 판례가 제시하는 발명자 공헌도(10~20%) 기준의 4,937~9,874만원 범위 내 중하위에 위치하여 '정당한 보상'의 요건을 충족하지 못합니다. 발명진흥법 제6항 단서 규정에 따라 협의 부재와 불충분한 이익 반영은 정당성을 배제합니다. M&A 이후 회사의 이익이 명확히 공시된 시점이므로, 소송 이전에 조정·청구 절차를 통해 법적 근거를 명확히 하고 추가 협의의 기회를 남기는 것이 양측 모두에게 실익입니다.",청구,0
274,제조,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.8043,S1,0.03,555578,0.4397,308,771,2004,3083,이직제안,1.2,7329.2,8795.0,1099.4,1319.2,-1763.8,협상요청,배신감,"회사가 8,795만원의 이익을 얻었음에도 불구하고 나는 3,083만원만 받았으며, 더욱이 보상규정을 서면으로 알리지 않은 점에서 신뢰가 깨졌다. 다만 이직제안이 들어온 상황이므로 현재 관계를 완전히 단절하기보다는 회사와 추가 협의를 통해 정당한 수준의 보상을 요구하는 것이 현명하다. 법적 절차는 최후의 수단으로 남겨두되, 먼저 협상으로 합리적인 보상 수준을 재조정받고자 한다.",협상,0
268,IT,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.8839,S2,0.02,1521781,0.0238,10,24,62,96,라이선스수입,2.1,724.1,1520.6,108.6,228.1,132.1,청구,자부심,"회사의 절차적 위반(협의 미실시)이 발명진흥법 제15조 제3항을 명백히 위반했으며, 현재 보상(96만원)이 판례상 정당 범위(152~304만원)의 31~63% 수준으로 현저히 낮습니다. 소송의 2~3년 소모보다는 수개월 걸리는 조정 절차를 통해 발명자의 기여를 인정받고 정당한 보상을 추구하는 것이 경제적·시간적으로 합리적이며, 절차적 위반이 명백하므로 조정에서 회사의 양보 가능성이 높습니다.",청구,0
273,제조,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,0.8801,S2,0.03,2479791,0.0451,44,111,288,443,사업화성공,19.8,3358.3,66494.3,503.7,9974.1,9531.1,청구,자부심,"보상규정 미통지로 법적 근거가 명확하고, 발명의 사업화 성공으로 인정받지 못한 기여도(최소 6,200만원대)가 매우 큽니다. 10년 소멸시효를 감안하면 지체할 수 없으며, 청구 절차를 통해 정당한 보상이라는 원칙을 관철하되 협상의 여지를 먼저 두는 것이 합리적입니다.",청구,0
272,제약,보통,0,보상규정 자체가 없음,2,후함,4.8985,S2,0.05,1289418,0.1052,498,1246,3241,4985,침해소송승소,1.6,6784.9,10855.8,1017.7,1628.4,-3356.6,수용,탐욕,"현재 받은 보상(4,985만원)이 판례상 발명자 공헌도 기준(1,086~2,171만원)을 크게 초과하여 이미 충분한 수준이다. 보상규정 부재의 하자가 있지만 실제 지급액은 회사가 자발적으로 과다 지급한 것이므로, 추가 청구의 법적 근거는 약하고 2~3년의 소송 시간과 비용 대비 실익이 없다. 더 받으려는 욕구보다 확정된 이익을 지키는 것이 합리적이다.",수용,0
278,반도체,미미,0,보상규정 자체가 없음,1,보통,2.6054,S1,0.03,2990948,0.0404,142,354,922,1418,M&A,6.0,3628.8,21772.8,544.3,3265.9,1847.9,소송,배신감,"회사가 직무발명으로 21,772.8만원의 이익을 얻었음에도 불구하고, 보상규정조차 없는 상태에서 1,418만원만 지급한 것은 명백한 부당함입니다. M&A를 통해 회사가 추가 이익을 취하는 과정에서도 발명자의 기여에 대한 정당한 평가가 이루어지지 않았습니다. 신뢰했던 회사의 기본적인 책임마저 다하지 않은 것에 대해 법적 절차를 통해 정당한 보상을 요구하는 것이 필요합니다.",소송,0
280,제약,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,11.4404,S1,0.05,3306302,0.4555,12923,32308,84000,129231,사업화성공,4.5,75306.8,338880.6,11296.0,50832.1,-78398.9,협상요청,배신감,"회사가 338,880.6만원의 이익을 얻었으나 나는 129,231만원만 받았으며, 보상규정 수립 과정에서 나와의 협의가 전혀 이루어지지 않았다는 점이 신뢰를 깨뜨렸다. 법적 분쟁으로 악화되기 전에 합리적인 수준의 추가 협의를 통해 문제를 해결하고 싶다. 성공한 사업화에서 정당한 몫을 인정받기 위해 먼저 대화의 기회를 마련하는 것이 현명하다고 판단된다.",협상,0
279,제약,미미,0,보상규정 자체가 없음,0,인색,0.9368,S2,0.05,905048,0.0488,31,78,201,310,이직제안,1.1,2206.6,2427.3,331.0,364.1,54.1,청구,자부심,"보상규정이 없어 발명진흥법 제2~4항 위반이 명백하고, 현재 보상(310만원)은 회사가 공시한 이익(2,427.3만원)과 판례상 발명자 공헌도(10~20%, 243~485만원)에 비추어 심히 부족합니다. 이직제안 후 추가 보상이 없는 점을 보면 협상의 실질적 진전 가능성이 낮으므로, 발명진흥법 제15조 제6항 단서에 따라 정당한 보상을 법적으로 청구하는 것이 정당합니다. 청구 절차는 소송보다 시간과 비용이 적게 들면서도 법적 근거를 명확히 할 수 있습니다.",청구,0
271,제조,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,4.8916,S2,0.03,1525315,0.0527,177,443,1151,1771,침해소송승소,3.4,2413.8,8206.9,362.1,1231.0,-540.0,청구,자부심,"발명진흥법 제15조 제2항 위반으로 회사가 보상규정을 서면 통지하지 않았으므로, 제6항의 '정당한 보상' 추정이 배제되고 사법판단이 필요합니다. 대법원 2024년 판결에 따라 침해소송 승소 이후의 추가 이익까지 고려하면 현재 1,771만원(예상 적정 보상액 821~1,641만원의 상한 근처)은 진정한 정당한 보상이라 보기 어렵습니다. 소송의 2~3년 소요 시간 대비 청구 절차(수개월)는 실질적 협상 기회를 제공하므로 이를 먼저 진행하고, 회사의 불응 시 소송으로 진행하는 것이 전략적입니다.",청구,1
